companyName,industry,numberOfEmployees,companyType,establishmentDate,capital,revenue,ceoName,graduateSalary,mainBusiness,hasFourInsurances,homepage,address,affiliates
세방전지,축전지 제조업,"1,295명 (2024.12.31)",중견기업,1952.09.10 (74년차),70억원 (2024.12.31),"1조 5,820억원 (2024.12.31)",박정희,"4,500만원 상세보기","자동차용,산업용 축전지(연축전지) 제조,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.gbattery.com,"서울 강남구 선릉로 433 (역삼동, 세방빌딩) 세방전지",세방그룹 씨앤디글로벌(주) 범세항운(주) 세방익스프레스(주) (유)대일특수운수사 한국해운(주) 평택항만(주) (주)제이비엘네트웍스 세방산업(주) 군산컨테이너터미널(주) 양밍한국(주) 세방메탈트레이딩(주) 세진육운(주) (주)상신금속 세방(주) 군장신항만(주) (주)아이엔티씨 에스비앤엘(주) 더보기
세아제강,강관 제조업,796명 (2024.12.31),대기업,2018.09.03 (8년차),141억 8천만원 (2024.12.31),"1조 7,861억원 (2024.12.31)",이휘령/홍만기,"3,600만원 상세보기","강관,표면처리강재 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.seahsteel.co.kr,"서울 마포구 양화로 45 (서교동, 메세나폴리스) 세아타워 26층 인사팀",세아그룹 동아스틸(주) (주)세아창원특수강 (주)피앤아이 (주)세아홀딩스 (주)세아항공방산소재 (주)세아제강지주 (주)세아특수강 (주)세아베스틸지주 (주)에이팩인베스터스 (주)세아엠앤에스 (주)세아네트웍스 (주)세아엘앤에스 (주)아이언그레이 (주)세아씨엠 (주)세아스틸인터내셔날 탈리다쿰(주) 더보기
세아특수강,제강업,"1,230명 (2024.12.31)",대기업,1997.02.14 (29년차),"1,803억 2천만원 (2024.12.31)","1조 4,371억원 (2024.12.31)",이상은,"3,500만원 상세보기","선재,봉강,강관,스텐레스강,공구강,특수용도강,무계목강관 제조/무역/부동산 임대/도급","국민연금, 건강보험, 고용보험, 산재보험",http://www.seahss.co.kr,경상남도 창원시 성산구 적현로 147 (신촌동) .,세아그룹 동아스틸(주) (주)피앤아이 (주)세아홀딩스 (주)세아항공방산소재 (주)세아제강지주 (주)세아특수강 (주)세아베스틸지주 (주)에이팩인베스터스 (주)세아엠앤에스 (주)세아네트웍스 (주)세아엘앤에스 (주)아이언그레이 (주)세아씨엠 (주)세아스틸인터내셔날 (주)세아제강 탈리다쿰(주) 더보기
세아홀딩스,그 외 기타 1차 철강 제조업,59명 (2024.12.31),대기업,2001.07.01 (25년차),200억원 (2024.12.31),457억 5천만원 (2024.12.31),이태성/김수호,N/A,"1차 철강 제조/지주회사/투자,경영컨설팅/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.seahholdings.co.kr,"서울 마포구 양화로 45 (합정동, 합정역)",세아그룹 동아스틸(주) (주)세아창원특수강 (주)피앤아이 (주)세아항공방산소재 (주)세아제강지주 (주)세아특수강 (주)세아베스틸지주 (주)에이팩인베스터스 (주)세아엠앤에스 (주)세아네트웍스 (주)세아엘앤에스 (주)아이언그레이 (주)세아씨엠 (주)세아스틸인터내셔날 (주)세아제강 탈리다쿰(주) 더보기
세우글로벌,기타 화학물질 및 화학제품 도매업,28명 (2024.12.31),중소기업,1978.03.01 (48년차),143억 5천만원 (2024.12.31),358억 7천만원 (2024.12.31),안백순,"2,900만원","화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업","국민연금, 건강보험, 고용보험, 산재보험",http://www.sewooglobal.co.kr,인천 미추홀구 도화동 711번지,N/A
세원이앤씨,금속탱크 및 저장용기 제조업,203명 (2024.12.31),중견기업,2006.07.03 (20년차),393억 1천만원 (2024.12.31),"1,410억 6천만원 (2024.12.31)",김종성,"2,790만원 상세보기","화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.sewonenc.com,경남 창원시 성산구 공단로 211 (신촌동) 세원이앤씨(주),N/A
세원정공,자동차 차체용 신품 부품 제조업,192명 (2024.12.31),중소기업,1989.07.29 (37년차),50억원 (2024.06.30),867억 6천만원 (2024.06.30),장제상,"3,200만원 상세보기","자동차부품(차체류,램프류) 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.se-won.co.kr,"대구 달서구 달서대로 554 (신당동) , 15층",세원그룹 (주)세원테크 (주)세원이엔아이 (주)세원물산 (주)에스엔아이 (주)에스엠티 (주)제이엠오토
세이브존I&C,백화점,371명 (2024.12.31),중견기업,2002.05.08 (24년차),410억 4천만원 (2024.12.31),"1,172억 3천만원 (2024.12.31)",이상준,"3,000만원 상세보기","대형할인점(백화점)/부동산 임대/주차장,문화센터 운영","국민연금, 건강보험, 고용보험, 산재보험",http://www.savezone.co.kr,경기 부천시 원미구 상동 535-8 센타프라자 6층 ~ 7층,세이브존그룹 (주)세이브존 (주)세이브존리베라
세진중공업,선박 구성 부분품 제조업,319명 (2024.12.31),중견기업,1999.09.20 (27년차),312억 2천만원 (2024.12.31),"3,116억 5천만원 (2024.12.31)",최양환,"4,000만원 상세보기","선박부분품(조선기자재),일반철물 제조/부동산 임대","국민연금, 건강보험, 고용보험, 산재보험",http://www.sejinheavy.com,"울산 울주군 온산읍 당월로 216-18 (원산리, (주)세진",세진중공업그룹 (주)동방선기 세진이노테크(주) 유한책임회사에스앤티이노베이션 (주)지아이테크 (주)에스제이신소재 (주)와이제이투 (주)뉴에스테크 (주)세중운개발 (주)뉴셀원 (주)현지운산업 (주)에스제이엠 (주)일승 (주)에코마린텍 영남알프스케이블카(주) (주)에스제이디 (주)남항에너지
셀트리온,의약용 화합물 및 항생물질 제조업,"2,831명 (2024.12.31)",대기업,1991.02.27 (35년차),"2,205억 8백만원 (2024.12.31)","3조 7,092억원 (2024.12.31)",기우성/김형기/서진석,N/A,"의약품(램시마,트룩시마,허쥬마) 연구,개발,제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.celltrion.com,"인천 연수구 아카데미로 23 (송도동, (주)셀트리온)",셀트리온그룹 (주)셀트리온스킨큐어 (주)셀트리온제약 (주)티에스이엔씨 (주)셀트리온엔터테인먼트 (주)셀트리온홀딩스 (주)서원디앤디 (주)서린홀딩스 (주)셀트리온바이오솔루션스
셀트리온제약,의약용 화합물 및 항생물질 제조업,"2,831명 (2024.12.31)",대기업,1991.02.27 (35년차),"2,205억 8백만원 (2024.12.31)","3조 7,092억원 (2024.12.31)",기우성/김형기/서진석,N/A,"의약품(램시마,트룩시마,허쥬마) 연구,개발,제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.celltrion.com,"인천 연수구 아카데미로 23 (송도동, (주)셀트리온)",셀트리온그룹 (주)셀트리온스킨큐어 (주)셀트리온제약 (주)티에스이엔씨 (주)셀트리온엔터테인먼트 (주)셀트리온홀딩스 (주)서원디앤디 (주)서린홀딩스 (주)셀트리온바이오솔루션스
솔루스첨단소재,발광 다이오드 제조업,202명 (2024.12.31),중견기업,2019.10.01 (7년차),90억 9천만원 (2024.12.31),"1,234억원4십만원 (2024.12.31)",곽근만,"3,700만원","발광다이오드,동박,전지박 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.solusadvancedmaterials.com,전북 익산시 팔봉동 솔루스첨단소재(주),솔루스첨단소재그룹 솔루스아이테크(주)
솔루엠,그 외 기타 전자부품 제조업,446명 (2024.12.31),중견기업,2015.07.02 (11년차),250억 2백만원 (2024.12.31),"8,729억 5천만원 (2024.12.31)",전성호,"4,002만원","전자부품(POWER, 3in1 Board, ESL) 제조","국민연금, 건강보험, 고용보험, 산재보험",https://www.solum-group.co.kr,경기 용인시 기흥구 청덕동 556 용인테크노밸리 A동 6층,솔루엠그룹 (주)솔루엠헬스케어 (주)솔루엠센서
솔브레인,지주회사,65명 (2024.12.31),중견기업,1986.05.06 (40년차),104억 8천만원 (2024.12.31),9633억,정현석/정문주,"4,532만원 상세보기","지주회사/반도체Wafer제조용 Etchant재료,전자관련 화학재료(혼산),반도체용 고순도화공품 제조,도소매","국민연금, 건강보험, 고용보험, 산재보험",http://www.soulbrainholdings.co.kr,충남 공주시 공단길 14-102 (검상동) 솔브레인(주),솔브레인홀딩스그룹 머티리얼즈파크(주) 우양에이치씨(주) (주)디엔에프 유피시스템(주) (주)제닉 솔브레인옵토스(주) 나우아이비캐피탈(주) (주)삐아 (주)솔브레인저축은행 (주)진켐 엠씨솔루션(주) 솔브레인에스엘디(주) 킹스데일(주) 포승산단(주) 솔브레인라사(주) (주)비즈네트웍스 더보기
솔브레인홀딩스,지주회사,65명 (2024.12.31),중견기업,1986.05.06 (40년차),104억 8천만원 (2024.12.31),9633억,정현석/정문주,"4,532만원 상세보기","지주회사/반도체Wafer제조용 Etchant재료,전자관련 화학재료(혼산),반도체용 고순도화공품 제조,도소매","국민연금, 건강보험, 고용보험, 산재보험",http://www.soulbrainholdings.co.kr,충남 공주시 공단길 14-102 (검상동) 솔브레인(주),솔브레인홀딩스그룹 머티리얼즈파크(주) 우양에이치씨(주) (주)디엔에프 유피시스템(주) (주)제닉 솔브레인옵토스(주) 나우아이비캐피탈(주) (주)삐아 (주)솔브레인저축은행 (주)진켐 엠씨솔루션(주) 솔브레인에스엘디(주) 킹스데일(주) 포승산단(주) 솔브레인라사(주) (주)비즈네트웍스 더보기
송원산업,화학·에너지·환경,560명,대기업,1965.12.15 (61년차),120억원,6천 8백억,박종호,"4,300만원 상세보기","산화방지제, PVC안정제 생산","국민연금, 건강보험, 고용보험, 산재보험",http://www.songwon.com,울산 남구 여천동 737-2,N/A
수산세보틱스,-,-,중소기업,-,-,-,최재영,N/A,-,"국민연금, 건강보험, 고용보험, 산재보험",-,경기 남양주시 금곡동 434-10 세보수산,N/A
수산인더스트리,건물설비 설치 공사업,"1,181명 (2024.12.31)",중견기업,1983.04.01 (43년차),28억 5천만원 (2024.12.31),"2,049억 7천만원 (2024.12.31)",한봉섭/정보윤,"4,000만원 상세보기",전력발전설비 정비 용역,"국민연금, 건강보험, 고용보험, 산재보험",http://www.soosanind.co.kr,서울 강남구 수서동 713번지 현대벤처빌 307호,수산그룹 (주)수산뉴텍 (주)수산아이앤티 (주)수산세보틱스 (주)수산홈텍 (주)수산이앤에스 (주)에스에이치파워
스튜디오드래곤,방송 프로그램 제작업,173명 (2024.12.31),대기업,2016.05.03 (10년차),150억 2천만원 (2024.12.31),"5,316억 9천만원 (2024.12.31)",장경익,"2,600만원","드라마 제작, 판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.studiodragon.net,서울 마포구 매봉산로2길 75 (상암동) .,씨제이그룹 (주)씨제이이엔엠 씨제이올리브네트웍스(주) 삼해상사(주) 씨제이엠디원(주) CJ씨푸드(주) 씨제이씨지브이(주) (주)씨제이메조미디어 울산항만운영(주) 마산항제4부두운영(주) 씨제이인베스트먼트(주) 씨제이푸드빌(주) 씨제이프레시웨이(주) (주)씨제이텔레닉스 프레시플러스(주) 더보기
시그네틱스,메모리용 전자집적회로 제조업,103명 (2024.12.31),대기업,1966.09.12 (60년차),428억 6천만원 (2024.12.31),"1,181억 5천만원 (2024.12.31)",심재석,"3,946만원 상세보기","전자집적회로(IC) 제조,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.signetics.com,경기 파주시 탄현면 법흥리 483-3,영풍그룹 영풍문고홀딩스(주) 코리아니켈(주) 유미개발(주) 서린정보기술(주) 영풍개발(주) (주)영풍 고려아연(주) 케이지트레이딩(주) (주)코리아써키트 케이젯정밀(주) (주)케이지엑스 영풍전자(주) (주)테라닉스 (주)인터플렉스 (주)알란텀 (주)영풍이앤이 케이지그린텍(주) 스틸싸이클(주) 더보기
시디즈,학교(초·중·고·대학·특수),3명,중소기업,2018.11.23 (8년차),-,-,PAUL DANIEL JENKINS,N/A,International Education,"국민연금, 건강보험, 고용보험, 산재보험",https://teanabroad.org/,"서울 성북구 안암로 145 (안암동5가, 고려대학교안암캠퍼스) 동원글로벌리더십홀 지하 101호",N/A
시알홀딩스,정형 내화 요업제품 제조업,35명 (2024.12.31),중견기업,1947.05.15 (79년차),234억 4천만원 (2024.12.31),142억 3천만원 (2024.12.31),강문수,"4,000만원 상세보기","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조","국민연금, 건강보험, 고용보험, 산재보험",http://www.crholdings.co.kr,"서울 강남구 선릉로 577 (역삼동, 조선내화빌딩) CR타워",시알홀딩스그룹 (주)한국분체 (주)전남일보 (주)삼한 (주)대주기공 대한소결금속(주) (주)화인테크 (주)대한세라믹스 (주)화순컨트리클럽 (주)선우이엔지 (주)조선내화이엔지 인사동프로젝트금융투자(주) 화인로(주) (주)시티인베스트먼트 (주)브이인마크청년주택위탁관리부동산투자회사 (주)시알이노테크 더보기
신대양제지,골판지 제조업,116명 (2024.12.31),중견기업,1982.12.17 (44년차),201억 4천만원 (2024.12.31),"2,175억 6천만원 (2024.12.31)",권혁홍/이상천,"1,900만원 상세보기","골판지용 골심지,라이너지 제조,수출입","국민연금, 건강보험, 고용보험, 산재보험",http://www.dygroup.co.kr,서울 서초구 서초동 1321-1 강남빌딩 5층,대양그룹 대양제지공업(주) 대영포장(주) (주)광신판지 대양판지(주) 신대양제지반월(주) 신대양포장(주)
신도리코,사무용 기계 및 장비 제조업,286명 (2024.12.31),중견기업,1960.07.07 (66년차),504억원1십만원 (2024.12.31),"3,228억 7천만원 (2024.12.31)",서동규,"4,000만원 상세보기","복사기,팩시밀리,프린터,주변기기 제조,판매","국민연금, 건강보험, 고용보험, 산재보험",http://www.sindoh.com,"서울 성동구 성수이로24길 3 (성수동2가, (주)신도리코서울본사) 성수동 본사",신도리코그룹 (주)신도시스템 (주)신도테크노 (주)신도에스디알 (주)신도컴퓨터 (주)신도에이스 (주)신도디엑스 (주)신도커머스
신라교역,원양 어업,487명 (2024.12.31),중견기업,1967.03.06 (59년차),80억원 (2024.12.31),"4,032억 1천만원 (2024.12.31)",김호운,"2,600만원 상세보기","원양어업(참치,명태,휠레트,연육,명란,새우),어획물 판매/직물 수출","국민연금, 건강보험, 고용보험, 산재보험",http://www.sla.co.kr,"서울 송파구 백제고분로 362 (석촌동, 신라교역주식회사) 신라교역주식회사",신라홀딩스그룹 비엠스틸(주) 동화청과(주) 신라에스지(주) 신라섬유(주) 신라엔지니어링(주) 해원단조(주) (주)조흥 (주)원일특강 (주)비전힐스 (주)광장오토모티브 신라에스앤디(주) (주)신라에스테이트 (주)정안글로벌 (주)신라홀딩스 (주)넌럭셔리어스컴퍼니 수니온(주)
